service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-09T13:59:33_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:10:38_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#10_2016-02-09T13:59:34_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T14:16:14_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-09T11:47:19_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-09T13:59:33_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-09T14:19:39_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T11:50:12_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T14:16:14_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-09T13:45:06_20170901_99991231_20170408_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T12:07:17_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T14:16:14_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#6_2016-02-08T12:25:33_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#6_2016-02-09T13:59:34_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#7_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#7_2016-02-08T12:25:33_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#8_2016-02-09T14:19:39_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0515_Mar  7 2016  5:17:14:310AM_20170901_99991231_20170405_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0540_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0600_Mar 23 2016  4:53:07:307PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0600_Mar 23 2016  4:53:07:307PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0630_Feb 28 2016 10:48:36:957PM_20170901_99991231_20170408_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0710_Mar 23 2016  4:54:24:210PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0710_Mar 23 2016  4:54:24:210PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0800_Mar  3 2016  8:21:08:140AM_20170901_99991231_20170408_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0806_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1000_Feb 28 2016  8:48:37:053PM_20170901_99991231_20170408_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1200_Mar  3 2016  9:16:49:777AM_20170901_99991231_20170408_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1642_20170901_99991231_20170329_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1702_Mar  7 2016  5:49:10:897AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1713_20170901_99991231_20170329_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1715_Mar  7 2016  6:20:48:670AM_20170901_99991231_20170404_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1754_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_1918_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_2015_Apr  8 2016  8:00:58:030PM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_2015_Apr  8 2016  8:00:58:030PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_2215_Mar  3 2016 10:19:23:223PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_2315_Feb 29 2016 10:02:10:370PM_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_858_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 01 - St. Albans / West Charleston_858_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-05T12:31:07_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-05T12:36:18_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:06:00_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:10:38_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:10:38_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:19:11_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:19:11_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:32:04_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T12:32:04_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T14:16:14_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T14:16:14_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-08T14:16:14_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#0_2016-02-09T11:48:31_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-05T12:31:07_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:10:38_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-09T11:48:31_20170901_99991231_20170405_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-09T13:55:03_20170901_99991231_20170408_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T11:50:12_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T11:50:12_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T12:15:31_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T11:50:12_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T11:50:12_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T12:15:31_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#1_2016-02-08T12:07:17_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T12:07:17_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#2_2016-02-08T14:16:14_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#3_2016-02-08T12:07:17_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#4_2016-02-08T11:50:12_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#5_2016-02-08T12:25:32_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#7_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#7_2016-02-08T11:50:13_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_#7_2016-02-08T12:25:33_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0540_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0540_Feb  8 2016 12:23:47:487PM_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0630_Feb 28 2016 10:48:36:957PM_20170901_99991231_20170408_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0632_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0715_Mar  7 2016  5:41:03:570AM_20170901_99991231_20170408_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_0743_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1000_Feb 28 2016  8:48:37:053PM_20170901_99991231_20170408_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1000_Feb 28 2016  8:48:37:053PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1030_Mar  3 2016  3:59:58:357PM_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1400_20170901_99991231_20170408_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1400_20170901_99991231_20170408_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_1600_Mar  3 2016  2:21:58:447PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_2217_20170901_99991231_20170407_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_2315_Mar 14 2016  7:02:23:747PM_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 02 - Cabin Creek / Kanawha City_2315_Mar 14 2016  7:02:23:747PM_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-08T14:20:51_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-08T14:20:51_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-08T15:55:54_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-08T16:32:19_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-09T11:46:15_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#0_2016-02-09T11:56:09_20170901_99991231_20170405_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-08T15:47:42_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-08T15:58:06_20170901_99991231_20170405_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-08T16:18:38_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-08T16:18:38_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 03 - Institute / WV State University / Nitro_#1_2016-02-09T11:39:17_20170901_99991231_20170405_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
