shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled,d_between_pts_mi,notes
!_kwd_rowl,39.372370,-79.700880,385,2.841,0.028,
!_kwd_rowl,39.372710,-79.701230,390,2.871,0.030,
!_kwd_rowl,39.372880,-79.701520,395,2.891,0.019,
!_kwd_rowl,39.373140,-79.702190,400,2.931,0.040,
!_kwd_rowl,39.374180,-79.704520,405,3.074,0.144,
!_kwd_rowl,39.374540,-79.704990,410,3.110,0.035,
!_kwd_rowl,39.375030,-79.705360,415,3.149,0.039,
!_kwd_rowl,39.375470,-79.705690,420,3.184,0.035,
!_kwd_rowl,39.375980,-79.705990,425,3.223,0.039,
!_kwd_rowl,39.376730,-79.706210,430,3.276,0.053,
!_kwd_rowl,39.377220,-79.706310,435,3.311,0.034,
!_kwd_rowl,39.377660,-79.706330,440,3.341,0.030,
!_kwd_rowl,39.378140,-79.706290,445,3.374,0.033,
!_kwd_rowl,39.379440,-79.706260,450,3.464,0.090,
!_kwd_rowl,39.380130,-79.706220,455,3.512,0.048,
!_kwd_rowl,39.380650,-79.706060,460,3.549,0.037,
!_kwd_rowl,39.381290,-79.705880,465,3.594,0.045,
!_kwd_rowl,39.381840,-79.705810,470,3.633,0.038,
!_kwd_rowl,39.382280,-79.705670,475,3.664,0.031,
!_kwd_rowl,39.383040,-79.705290,480,3.720,0.056,
!_kwd_rowl,39.383340,-79.705100,485,3.743,0.023,
!_kwd_rowl,39.383650,-79.704800,490,3.770,0.027,
!_kwd_rowl,39.383900,-79.704320,495,3.801,0.031,
!_kwd_rowl,39.384390,-79.702860,500,3.886,0.085,
!_kwd_rowl,39.384580,-79.702380,505,3.915,0.029,
!_kwd_rowl,39.384820,-79.702000,510,3.941,0.026,
!_kwd_rowl,39.385040,-79.701740,515,3.962,0.021,
!_kwd_rowl,39.385410,-79.701460,520,3.991,0.030,
!_kwd_rowl,39.385610,-79.701340,525,4.007,0.015,
!_kwd_rowl,39.385860,-79.701210,530,4.025,0.019,
!_kwd_rowl,39.386280,-79.701040,535,4.056,0.030,
!_kwd_rowl,39.386580,-79.700990,540,4.077,0.021,
!_kwd_rowl,39.387060,-79.700950,545,4.110,0.033,
!_kwd_rowl,39.387360,-79.700940,550,4.131,0.021,
!_kwd_rowl,39.387740,-79.701030,555,4.157,0.027,
!_kwd_rowl,39.388530,-79.701300,560,4.214,0.057,
!_kwd_rowl,39.389000,-79.701360,565,4.247,0.033,
!_kwd_rowl,39.389970,-79.701380,570,4.314,0.067,
!_kwd_rowl,39.391350,-79.701470,575,4.409,0.096,
!_kwd_rowl,39.392130,-79.701600,580,4.464,0.054,
!_kwd_rowl,39.392430,-79.701610,585,4.484,0.021,
!_kwd_rowl,39.392980,-79.701560,590,4.523,0.038,
!_kwd_rowl,39.394130,-79.701330,595,4.603,0.080,
!_kwd_rowl,39.394890,-79.701140,600,4.657,0.054,
!_kwd_rowl,39.395590,-79.700860,605,4.707,0.051,
!_kwd_rowl,39.395950,-79.700660,610,4.734,0.027,
!_kwd_rowl,39.396340,-79.700410,615,4.765,0.030,
!_kwd_rowl,39.396650,-79.700110,620,4.791,0.027,
!_kwd_rowl,39.397010,-79.699660,625,4.826,0.035,
!_kwd_rowl,39.397230,-79.699260,630,4.852,0.026,
!_kwd_rowl,39.397540,-79.698700,635,4.889,0.037,
!_kwd_rowl,39.398120,-79.697470,640,4.966,0.077,
!_kwd_rowl,39.398450,-79.696790,645,5.009,0.043,
!_kwd_rowl,39.398570,-79.696390,650,5.032,0.023,
!_kwd_rowl,39.398600,-79.696150,655,5.045,0.013,
!_kwd_rowl,39.398630,-79.695760,660,5.066,0.021,
!_kwd_rowl,39.398580,-79.695350,665,5.088,0.022,
!_kwd_rowl,39.398410,-79.694450,670,5.138,0.050,
!_kwd_rowl,39.398320,-79.693960,675,5.164,0.027,
!_kwd_rowl,39.398240,-79.693640,680,5.182,0.018,
!_kwd_rowl,39.398030,-79.692870,685,5.226,0.044,
!_kwd_rowl,39.397760,-79.691860,690,5.283,0.057,
!_kwd_rowl,39.397690,-79.691580,695,5.299,0.016,
!_kwd_rowl,39.397630,-79.691330,700,5.313,0.014,
!_kwd_rowl,39.397590,-79.691070,705,5.327,0.014,
!_kwd_rowl,39.397550,-79.690770,710,5.343,0.016,
!_kwd_rowl,39.397520,-79.690510,715,5.357,0.014,
!_kwd_rowl,39.397500,-79.690290,720,5.369,0.012,
!_kwd_rowl,39.397490,-79.689960,725,5.387,0.018,
!_kwd_rowl,39.397490,-79.689730,730,5.399,0.012,
!_kwd_rowl,39.397500,-79.689510,735,5.411,0.012,
!_kwd_rowl,39.397520,-79.689130,740,5.431,0.020,
!_kwd_rowl,39.397560,-79.688440,745,5.468,0.037,
!_kwd_rowl,39.397610,-79.687770,750,5.504,0.036,
!_kwd_rowl,39.397630,-79.687340,755,5.527,0.023,
!_kwd_rowl,39.397640,-79.687070,760,5.542,0.014,
!_kwd_rowl,39.397630,-79.686720,765,5.561,0.019,
!_kwd_rowl,39.397610,-79.686220,770,5.587,0.027,
!_kwd_rowl,39.397600,-79.686000,775,5.599,0.012,
!_kwd_rowl,39.397610,-79.685740,780,5.613,0.014,
!_kwd_rowl,39.397620,-79.685310,785,5.636,0.023,
!_kwd_rowl,39.397630,-79.685040,790,5.650,0.014,
!_kwd_rowl,39.397640,-79.684880,795,5.659,0.009,
!_kwd_rowl,39.397670,-79.684730,800,5.667,0.008,
!_kwd_rowl,39.397690,-79.684590,805,5.675,0.008,
!_kwd_rowl,39.397740,-79.684430,810,5.684,0.009,
!_kwd_rowl,39.397790,-79.684320,815,5.691,0.007,
!_kwd_rowl,39.397860,-79.684180,820,5.700,0.009,
!_kwd_rowl,39.397960,-79.684000,825,5.712,0.012,
!_kwd_rowl,39.398060,-79.683850,830,5.722,0.011,
!_kwd_rowl,39.398190,-79.683680,835,5.735,0.013,
!_kwd_rowl,39.398420,-79.683390,840,5.757,0.022,
!_kwd_rowl,39.398610,-79.683210,845,5.774,0.016,
!_kwd_rowl,39.398980,-79.682870,850,5.805,0.031,
!_kwd_rowl,39.400390,-79.681620,855,5.923,0.118,
!_kwd_rowl,39.400670,-79.681330,860,5.948,0.025,
!_kwd_rowl,39.401010,-79.681080,865,5.975,0.027,
!_kwd_rowl,39.401290,-79.680930,870,5.996,0.021,
!_kwd_rowl,39.401480,-79.680860,875,6.010,0.014,
!_kwd_rowl,39.401610,-79.680820,880,6.019,0.009,
!_kwd_rowl,39.401750,-79.680790,885,6.029,0.010,
!_kwd_rowl,39.401910,-79.680770,890,6.040,0.011,
!_kwd_rowl,39.402040,-79.680770,895,6.049,0.009,
!_kwd_rowl,39.402180,-79.680770,900,6.059,0.010,
!_kwd_rowl,39.402290,-79.680800,905,6.066,0.008,
!_kwd_rowl,39.402400,-79.680840,910,6.074,0.008,
!_kwd_rowl,39.405470,-79.682060,915,6.296,0.222,
!_kwd_rowl,39.405900,-79.682330,920,6.329,0.033,
!_kwd_rowl,39.406180,-79.682620,925,6.354,0.025,
!_kwd_rowl,39.406720,-79.683190,930,6.402,0.048,
!_kwd_rowl,39.407770,-79.684810,935,6.515,0.113,
!_kwd_rowl,39.408630,-79.685870,940,6.598,0.082,
!_kwd_rowl,39.409890,-79.687310,945,6.714,0.116,
!_kwd_rowl,39.410990,-79.688250,950,6.805,0.091,
!_kwd_rowl,39.411400,-79.688510,955,6.837,0.032,
!_kwd_rowl,39.411670,-79.688610,960,6.856,0.019,
!_kwd_rowl,39.411950,-79.688600,965,6.875,0.019,
!_kwd_rowl,39.412260,-79.688540,970,6.897,0.022,
!_kwd_rowl,39.412740,-79.688430,975,6.931,0.034,
!_kwd_rowl,39.413920,-79.688040,980,7.015,0.084,
!_kwd_rowl,39.414410,-79.687900,985,7.050,0.035,
!_kwd_rowl,39.414670,-79.687880,990,7.068,0.018,
!_kwd_rowl,39.415150,-79.687870,995,7.101,0.033,
!_kwd_rowl,39.416220,-79.688060,1000,7.176,0.075,
!_kwd_rowl,39.416550,-79.688070,1005,7.198,0.023,
!_kwd_rowl,39.416710,-79.688060,1010,7.210,0.011,
!_kwd_rowl,39.416870,-79.688030,1015,7.221,0.011,
!_kwd_rowl,39.417050,-79.687990,1020,7.233,0.013,
!_kwd_rowl,39.417240,-79.687910,1025,7.247,0.014,
!_kwd_rowl,39.418550,-79.687370,1030,7.342,0.095,
!_kwd_rowl,39.418840,-79.687270,1035,7.363,0.021,
!_kwd_rowl,39.419010,-79.687230,1040,7.375,0.012,
!_kwd_rowl,39.419170,-79.687210,1045,7.386,0.011,
!_kwd_rowl,39.419290,-79.687210,1050,7.394,0.008,
!_kwd_rowl,39.419490,-79.687230,1055,7.408,0.014,
!_kwd_rowl,39.419630,-79.687260,1060,7.418,0.010,
!_kwd_rowl,39.421250,-79.687420,1065,7.531,0.112,
!_kwd_rowl,39.421990,-79.687440,1070,7.582,0.051,
!_kwd_rowl,39.422510,-79.687430,1075,7.618,0.036,
!_kwd_rowl,39.422830,-79.687400,1080,7.640,0.022,
!_kwd_rowl,39.423420,-79.687380,1085,7.681,0.041,
!_kwd_rowl,39.423840,-79.687380,1090,7.710,0.029,
!_kwd_rowl,39.424310,-79.687420,1095,7.742,0.033,
!_kwd_rowl,39.425480,-79.687640,1100,7.824,0.082,
!_kwd_rowl,39.425820,-79.687680,1105,7.848,0.024,
!_kwd_rowl,39.426070,-79.687720,1110,7.865,0.017,
!_kwd_rowl,39.426670,-79.687800,1115,7.907,0.042,
!_kwd_rowl,39.427790,-79.687870,1120,7.984,0.078,
!_kwd_rowl,39.428670,-79.687870,1125,8.045,0.061,
!_kwd_rowl,39.428900,-79.687830,1130,8.061,0.016,
!_kwd_rowl,39.429230,-79.687660,1135,8.086,0.025,
!_kwd_rowl,39.429580,-79.687440,1140,8.113,0.027,
!_kwd_rowl,39.430900,-79.686480,1145,8.218,0.105,
!_kwd_rowl,39.431400,-79.686310,1150,8.253,0.036,
!_kwd_rowl,39.434010,-79.685700,1155,8.437,0.183,
!_kwd_rowl,39.434850,-79.685550,1160,8.495,0.059,
!_kwd_rowl,39.435460,-79.685400,1165,8.538,0.043,
!_kwd_rowl,39.435760,-79.685230,1170,8.561,0.023,
!_kwd_rowl,39.435970,-79.685000,1175,8.580,0.019,
!_kwd_rowl,39.436480,-79.684450,1180,8.626,0.046,
!_kwd_rowl,39.436760,-79.684240,1185,8.648,0.022,
!_kwd_rowl,39.437050,-79.684080,1190,8.670,0.022,
!_kwd_rowl,39.437170,-79.684040,1195,8.679,0.009,
!_kwd_rowl,39.437350,-79.684020,1200,8.691,0.012,
!_kwd_rowl,39.437520,-79.684020,1205,8.703,0.012,
!_kwd_rowl,39.437950,-79.684030,1210,8.733,0.030,
!_kwd_rowl,39.439160,-79.684110,1215,8.817,0.084,
!_kwd_rowl,39.439790,-79.684100,1220,8.860,0.044,
!_kwd_rowl,39.440300,-79.684000,1225,8.896,0.036,
!_kwd_rowl,39.440910,-79.683840,1230,8.939,0.043,
!_kwd_rowl,39.441650,-79.683570,1235,8.992,0.053,
!_kwd_rowl,39.442100,-79.683310,1240,9.026,0.034,
!_kwd_rowl,39.442340,-79.683150,1245,9.045,0.019,
!_kwd_rowl,39.443170,-79.682310,1250,9.118,0.073,
!_kwd_rowl,39.443540,-79.681880,1255,9.152,0.034,
!_kwd_rowl,39.445280,-79.680050,1260,9.307,0.155,
!_kwd_rowl,39.445950,-79.679400,1265,9.365,0.058,
!_kwd_rowl,39.446620,-79.678730,1270,9.424,0.059,
!_kwd_rowl,39.447190,-79.678110,1275,9.475,0.051,
!_kwd_rowl,39.447590,-79.677800,1280,9.507,0.032,
!_kwd_rowl,39.448090,-79.677430,1285,9.547,0.040,
!_kwd_rowl,39.448630,-79.677140,1290,9.588,0.040,
!_kwd_rowl,39.449100,-79.676890,1295,9.623,0.035,
!_kwd_rowl,39.449430,-79.676670,1300,9.648,0.026,
!_kwd_rowl,39.449670,-79.676490,1305,9.668,0.019,
!_kwd_rowl,39.449970,-79.676240,1310,9.692,0.025,
!_kwd_rowl,39.450390,-79.675870,1315,9.727,0.035,
!_kwd_rowl,39.451160,-79.675110,1320,9.794,0.067,
!_kwd_rowl,39.453770,-79.672560,1325,10.020,0.226,
!_kwd_rowl,39.455740,-79.670640,1330,10.191,0.171,
!_kwd_rowl,39.456400,-79.669700,1335,10.259,0.068,
!_kwd_rowl,39.457120,-79.668320,1340,10.348,0.089,
!_kwd_rowl,39.457880,-79.666870,1345,10.441,0.094,
!_kwd_rowl,39.458740,-79.664980,1350,10.559,0.117,
!_kwd_rowl,39.459290,-79.663640,1355,10.640,0.081,
!_kwd_rowl,39.459870,-79.661960,1360,10.738,0.098,
!_kwd_rowl,39.460140,-79.660900,1365,10.798,0.060,
!_kwd_rowl,39.460480,-79.659440,1370,10.879,0.081,
!_kwd_rowl,39.460700,-79.658490,1375,10.932,0.053,
!_kwd_rowl,39.460940,-79.657370,1380,10.994,0.062,
!_kwd_rowl,39.461320,-79.655890,1385,11.077,0.083,
!_kwd_rowl,39.461520,-79.655210,1390,11.116,0.039,
!_kwd_rowl,39.461900,-79.654010,1395,11.185,0.069,
!_kwd_rowl,39.462580,-79.652290,1400,11.289,0.103,
!_kwd_rowl,39.462770,-79.652140,1405,11.304,0.015,
!_kwd_rowl,39.462870,-79.652040,1410,11.313,0.009,
!_kwd_rowl,39.463110,-79.651760,1415,11.335,0.022,
!_kwd_rowl,39.463500,-79.651260,1420,11.373,0.038,
!_kwd_rowl,39.463630,-79.651040,1425,11.388,0.015,
!_kwd_rowl,39.463830,-79.650740,1430,11.409,0.021,
!_kwd_rowl,39.464150,-79.650830,1435,11.432,0.023,
!_kwd_rowl,39.464400,-79.650930,1440,11.450,0.018,
!_kwd_rowl,39.464800,-79.651130,1445,11.479,0.030,
!_kwd_rowl,39.465100,-79.651260,1450,11.501,0.022,
!_kwd_rowl,39.465450,-79.651460,1455,11.528,0.026,
!_kwd_rowl,39.465650,-79.651590,1460,11.543,0.015,
!_kwd_rowl,39.465850,-79.651790,1465,11.561,0.017,
!_kwd_rowl,39.466180,-79.652290,1470,11.596,0.035,
!_kwd_rowl,39.466420,-79.652840,1475,11.630,0.034,
!_kwd_rowl,39.466810,-79.653620,1480,11.679,0.050,
!_kwd_rowl,39.467050,-79.654020,1485,11.706,0.027,
!_kwd_rowl,39.467660,-79.654800,1490,11.766,0.059,
!_kwd_rowl,39.468230,-79.655310,1495,11.813,0.048,
!_kwd_rowl,39.468580,-79.655620,1500,11.843,0.029,
!_kwd_rowl,39.468910,-79.655920,1505,11.871,0.028,
!_kwd_rowl,39.468970,-79.656060,1510,11.879,0.009,
!_kwd_rowl,39.469030,-79.656260,1515,11.891,0.011,
!_kwd_rowl,39.469050,-79.656390,1520,11.898,0.007,
!_kwd_rowl,39.469050,-79.656510,1525,11.904,0.006,
!_kwd_rowl,39.469040,-79.656820,1530,11.921,0.017,
!_kwd_rowl,39.468970,-79.658000,1535,11.984,0.063,
!_kwd_rowl,39.468960,-79.658520,1540,12.012,0.028,
!_kwd_rowl,39.468990,-79.658780,1545,12.026,0.014,
!_kwd_rowl,39.469050,-79.659360,1550,12.057,0.031,
!_kwd_rowl,39.469160,-79.659810,1555,12.082,0.025,
!_kwd_rowl,39.469260,-79.660260,1560,12.107,0.025,
!_kwd_rowl,39.469300,-79.660530,1565,12.122,0.015,
!_kwd_rowl,39.469320,-79.660730,1570,12.133,0.011,
!_kwd_rowl,39.469310,-79.660900,1575,12.142,0.009,
!_kwd_rowl,39.469290,-79.661050,1580,12.150,0.008,
!_kwd_rowl,39.469230,-79.661280,1585,12.163,0.013,
!_kwd_rowl,39.469150,-79.661510,1590,12.176,0.013,
!_kwd_rowl,39.469080,-79.661720,1595,12.189,0.012,
!_kwd_rowl,39.469050,-79.661800,1600,12.193,0.005,
!_kwd_rowl,39.469030,-79.661860,1605,12.197,0.003,
!_kwd_rowl,39.468950,-79.662040,1610,12.208,0.011,
!_kwd_rowl,39.468790,-79.662400,1615,12.230,0.022,
!_kwd_rowl,39.468720,-79.662570,1620,12.240,0.010,
!_kwd_rowl,39.468680,-79.662710,1625,12.248,0.008,
!_kwd_rowl,39.468650,-79.662830,1630,12.255,0.007,
!_kwd_rowl,39.468630,-79.662990,1635,12.264,0.009,
!_kwd_rowl,39.468600,-79.663250,1640,12.278,0.014,
!_kwd_rowl,39.468540,-79.663670,1645,12.301,0.023,
!_kwd_rowl,39.468510,-79.664060,1650,12.321,0.021,
!_kwd_rowl,39.468480,-79.664400,1655,12.340,0.018,
!_kwd_rowl,39.468440,-79.664640,1660,12.353,0.013,
!_kwd_rowl,39.468400,-79.664830,1665,12.363,0.011,
!_kwd_rowl,39.468350,-79.665000,1670,12.373,0.010,
!_kwd_rowl,39.468240,-79.665340,1675,12.393,0.020,
!_kwd_rowl,39.468060,-79.665850,1680,12.423,0.030,
!_kwd_rowl,39.467970,-79.666110,1685,12.438,0.015,
!_kwd_rowl,39.467920,-79.666250,1690,12.446,0.008,
!_kwd_rowl,39.467750,-79.666780,1695,12.477,0.031,
!_kwd_rowl,39.467600,-79.667240,1700,12.503,0.027,
!_kwd_rowl,39.467510,-79.667490,1705,12.518,0.015,
!_kwd_rowl,39.467500,-79.667630,1710,12.526,0.008,
!_kwd_rowl,39.467480,-79.667920,1715,12.541,0.016,
!_kwd_rowl,39.467490,-79.668040,1720,12.548,0.006,
!_kwd_rowl,39.467510,-79.668120,1725,12.552,0.004,
!_kwd_rowl,39.467530,-79.668210,1730,12.557,0.005,
!_kwd_rowl,39.467600,-79.668390,1735,12.568,0.011,
!_kwd_rowl,39.467690,-79.668660,1740,12.584,0.016,
!_kwd_rowl,39.468230,-79.669600,1745,12.646,0.063,
!_kwd_rowl,39.468320,-79.669810,1750,12.659,0.013,
!_kwd_rowl,39.468420,-79.670100,1755,12.676,0.017,
!_kwd_rowl,39.468420,-79.670120,1760,12.677,0.001,
!_kwd_rowl,39.468880,-79.671430,1765,12.754,0.077,
!_kwd_rowl,39.469000,-79.671770,1770,12.774,0.020,
!_kwd_rowl,39.469100,-79.672030,1775,12.789,0.016,
!_kwd_rowl,39.469520,-79.673210,1780,12.859,0.069,
!_kwd_rowl,39.470020,-79.674580,1785,12.940,0.081,
!_kwd_rowl,39.470460,-79.675550,1790,13.000,0.060,
!_kwd_rowl,39.470840,-79.676100,1795,13.039,0.039,
!_kwd_rowl,39.471390,-79.676890,1800,13.096,0.057,
!_kwd_rowl,39.471580,-79.677250,1805,13.119,0.023,
!_kwd_rowl,39.471740,-79.677550,1810,13.139,0.019,
!_kwd_rowl,39.471880,-79.677850,1815,13.157,0.019,
!_kwd_rowl,39.471900,-79.677930,1820,13.162,0.004,
!_kwd_rowl,39.471930,-79.678020,1825,13.167,0.005,
!_kwd_rowl,39.471940,-79.678180,1830,13.176,0.009,
!_kwd_rowl,39.471950,-79.678620,1835,13.199,0.024,
!_kwd_rowl,39.471950,-79.679050,1840,13.222,0.023,
!_kwd_rowl,39.471930,-79.680580,1845,13.304,0.082,
!_kwd_rowl,39.471940,-79.681460,1850,13.351,0.047,
!_kwd_rowl,39.471970,-79.683660,1855,13.468,0.117,
!_kwd_rowl,39.471990,-79.685510,1860,13.567,0.099,
!_kwd_rowl,39.472010,-79.687300,1865,13.663,0.096,
!_kwd_rowl,39.472020,-79.688100,1870,13.706,0.043,
!_kwd_rowl,39.472020,-79.688230,1875,13.712,0.007,
SoPresLoop,39.472020,-79.688230,0,0.00,0.00,
SoPresLoop,39.471930,-79.680580,5,0.41,0.41,
SoPresLoop,39.471950,-79.678620,10,0.51,0.10,
SoPresLoop,39.471930,-79.678020,15,0.55,0.03,
SoPresLoop,39.471880,-79.677850,20,0.55,0.01,
SoPresLoop,39.471390,-79.676890,25,0.62,0.06,
SoPresLoop,39.470460,-79.675550,30,0.71,0.10,
SoPresLoop,39.470020,-79.674580,35,0.77,0.06,
SoPresLoop,39.468420,-79.670120,40,1.04,0.26,
SoPresLoop,39.468420,-79.670100,45,1.04,0.00,
SoPresLoop,39.468320,-79.669810,50,1.05,0.02,
SoPresLoop,39.468230,-79.669600,55,1.07,0.01,
SoPresLoop,39.467690,-79.668660,60,1.13,0.06,
SoPresLoop,39.467590,-79.668360,65,1.15,0.02,
SoPresLoop,39.467690,-79.668660,70,1.16,0.02,
SoPresLoop,39.468230,-79.669600,75,1.23,0.06,
SoPresLoop,39.468320,-79.669810,80,1.24,0.01,
SoPresLoop,39.468420,-79.670100,85,1.26,0.02,
SoPresLoop,39.468420,-79.670120,90,1.26,0.00,
SoPresLoop,39.470020,-79.674580,95,1.52,0.26,
SoPresLoop,39.468900,-79.675810,100,1.62,0.10,
SoPresLoop,39.467720,-79.677050,105,1.73,0.11,
SoPresLoop,39.466920,-79.678000,110,1.80,0.08,
SoPresLoop,39.466440,-79.678720,115,1.85,0.05,
SoPresLoop,39.463950,-79.683330,120,2.15,0.30,
SoPresLoop,39.463460,-79.684150,125,2.21,0.06,
SoPresLoop,39.463030,-79.684720,130,2.25,0.04,
SoPresLoop,39.462630,-79.685130,135,2.29,0.04,
SoPresLoop,39.462220,-79.685480,140,2.32,0.03,
SoPresLoop,39.459900,-79.687310,145,2.51,0.19,
SoPresLoop,39.459140,-79.687910,150,2.57,0.06,
SoPresLoop,39.458480,-79.688520,155,2.63,0.06,
SoPresLoop,39.458400,-79.688620,160,2.63,0.01,
SoPresLoop,39.458180,-79.688980,165,2.66,0.02,
SoPresLoop,39.457990,-79.689400,170,2.68,0.03,
SoPresLoop,39.457880,-79.689740,175,2.70,0.02,
SoPresLoop,39.457630,-79.691070,180,2.78,0.07,
SoPresLoop,39.457590,-79.691390,185,2.79,0.02,
SoPresLoop,39.457560,-79.692050,190,2.83,0.04,
SoPresLoop,39.457590,-79.692440,195,2.85,0.02,
SoPresLoop,39.457680,-79.692970,200,2.88,0.03,
SoPresLoop,39.458890,-79.697640,205,3.14,0.26,
SoPresLoop,39.458970,-79.698300,210,3.18,0.04,
SoPresLoop,39.459090,-79.700090,215,3.27,0.10,
SoPresLoop,39.459040,-79.700700,220,3.31,0.03,
SoPresLoop,39.458890,-79.701260,225,3.34,0.03,
SoPresLoop,39.458710,-79.701670,230,3.36,0.03,
SoPresLoop,39.458500,-79.702030,235,3.39,0.02,
SoPresLoop,39.458210,-79.702390,240,3.42,0.03,
SoPresLoop,39.458070,-79.702520,245,3.43,0.01,
SoPresLoop,39.457760,-79.702760,250,3.45,0.02,
SoPresLoop,39.457560,-79.702870,255,3.47,0.02,
SoPresLoop,39.456340,-79.703410,260,3.56,0.09,
SoPresLoop,39.456150,-79.703500,265,3.57,0.01,
SoPresLoop,39.455740,-79.703740,270,3.60,0.03,
SoPresLoop,39.455400,-79.704000,275,3.63,0.03,
SoPresLoop,39.455100,-79.704280,280,3.65,0.03,
SoPresLoop,39.454780,-79.704640,285,3.68,0.03,
SoPresLoop,39.454690,-79.704760,290,3.69,0.01,
SoPresLoop,39.454350,-79.705310,295,3.73,0.04,
SoPresLoop,39.454180,-79.705650,300,3.75,0.02,
SoPresLoop,39.452580,-79.709250,305,3.97,0.22,
SoPresLoop,39.452120,-79.710240,310,4.04,0.06,
SoPresLoop,39.451580,-79.711190,315,4.10,0.06,
SoPresLoop,39.451210,-79.711750,320,4.14,0.04,
SoPresLoop,39.451060,-79.711950,325,4.15,0.01,
SoPresLoop,39.450650,-79.712430,330,4.19,0.04,
SoPresLoop,39.449990,-79.713210,335,4.25,0.06,
SoPresLoop,39.449770,-79.713520,340,4.28,0.02,
SoPresLoop,39.449630,-79.713750,345,4.29,0.02,
SoPresLoop,39.449480,-79.714090,350,4.31,0.02,
SoPresLoop,39.449310,-79.714630,355,4.34,0.03,
SoPresLoop,39.449250,-79.714930,360,4.36,0.02,
SoPresLoop,39.449200,-79.715300,365,4.38,0.02,
SoPresLoop,39.449180,-79.715510,370,4.39,0.01,
SoPresLoop,39.449190,-79.715930,375,4.41,0.02,
SoPresLoop,39.449230,-79.716280,380,4.43,0.02,
SoPresLoop,39.450700,-79.722620,385,4.79,0.35,
SoPresLoop,39.450780,-79.723260,390,4.82,0.03,
SoPresLoop,39.450840,-79.724050,395,4.86,0.04,
SoPresLoop,39.450800,-79.724850,400,4.91,0.04,
SoPresLoop,39.450660,-79.725970,405,4.97,0.06,
SoPresLoop,39.449280,-79.734580,410,5.44,0.47,
SoPresLoop,39.449060,-79.735530,415,5.49,0.05,
SoPresLoop,39.448840,-79.736320,420,5.53,0.04,
SoPresLoop,39.448590,-79.737030,425,5.58,0.04,
SoPresLoop,39.448320,-79.737720,430,5.62,0.04,
SoPresLoop,39.447910,-79.738560,435,5.67,0.05,
SoPresLoop,39.447530,-79.739220,440,5.71,0.04,
SoPresLoop,39.447070,-79.739940,445,5.76,0.05,
SoPresLoop,39.446880,-79.740190,450,5.78,0.02,
SoPresLoop,39.445730,-79.741520,455,5.89,0.11,
SoPresLoop,39.445110,-79.742190,460,5.94,0.06,
SoPresLoop,39.444770,-79.742670,465,5.98,0.03,
SoPresLoop,39.444510,-79.743130,470,6.01,0.03,
SoPresLoop,39.444360,-79.743450,475,6.03,0.02,
SoPresLoop,39.444190,-79.743950,480,6.06,0.03,
SoPresLoop,39.444070,-79.744420,485,6.09,0.03,
SoPresLoop,39.443980,-79.744880,490,6.11,0.03,
SoPresLoop,39.443390,-79.749660,495,6.37,0.26,
SoPresLoop,39.443130,-79.752090,500,6.50,0.13,
SoPresLoop,39.442980,-79.752990,505,6.55,0.05,
SoPresLoop,39.442790,-79.753550,510,6.58,0.03,
SoPresLoop,39.442650,-79.753860,515,6.60,0.02,
SoPresLoop,39.442500,-79.754130,520,6.62,0.02,
SoPresLoop,39.442350,-79.754360,525,6.64,0.02,
SoPresLoop,39.442040,-79.754690,530,6.66,0.03,
SoPresLoop,39.441620,-79.755030,535,6.70,0.03,
SoPresLoop,39.441330,-79.755170,540,6.72,0.02,
SoPresLoop,39.439750,-79.755670,545,6.83,0.11,
SoPresLoop,39.439410,-79.755750,550,6.86,0.02,
SoPresLoop,39.435580,-79.756950,555,7.13,0.27,
SoPresLoop,39.435030,-79.757200,560,7.17,0.04,
SoPresLoop,39.434580,-79.757490,565,7.20,0.03,
SoPresLoop,39.434240,-79.757780,570,7.23,0.03,
SoPresLoop,39.432840,-79.759290,575,7.36,0.13,
SoPresLoop,39.432450,-79.759660,580,7.39,0.03,
SoPresLoop,39.432250,-79.759810,585,7.41,0.02,
SoPresLoop,39.432030,-79.759940,590,7.42,0.02,
SoPresLoop,39.431800,-79.760030,595,7.44,0.02,
SoPresLoop,39.431580,-79.760090,600,7.46,0.02,
SoPresLoop,39.431400,-79.760120,605,7.47,0.01,
SoPresLoop,39.431160,-79.760140,610,7.48,0.02,
SoPresLoop,39.431010,-79.760130,615,7.50,0.01,
SoPresLoop,39.430820,-79.760080,620,7.51,0.01,
SoPresLoop,39.430460,-79.759950,625,7.53,0.03,
SoPresLoop,39.428420,-79.758760,630,7.69,0.15,
SoPresLoop,39.427840,-79.758560,635,7.73,0.04,
SoPresLoop,39.427400,-79.758440,640,7.76,0.03,
SoPresLoop,39.426880,-79.758370,645,7.80,0.04,
SoPresLoop,39.423990,-79.758140,650,8.00,0.20,
SoPresLoop,39.423330,-79.758000,655,8.04,0.05,
SoPresLoop,39.423050,-79.757890,660,8.06,0.02,
SoPresLoop,39.422610,-79.757640,665,8.10,0.03,
SoPresLoop,39.421790,-79.757110,670,8.16,0.06,
SoPresLoop,39.421140,-79.756800,675,8.21,0.05,
SoPresLoop,39.420840,-79.756720,680,8.23,0.02,
SoPresLoop,39.420290,-79.756650,685,8.27,0.04,
SoPresLoop,39.419760,-79.756710,690,8.31,0.04,
SoPresLoop,39.419410,-79.756810,695,8.33,0.02,
